conversation_id,customer_tweet_id,support_tweet_id,customer_message,support_response,customer_created_at,support_created_at,customer_length,support_length
1153681,1153679,1153678,@AmazonHelp I reported it.,"@385785 Thank you for the update, let us know how things go. ^VR",2017-10-24 17:20:57+00:00,2017-10-24 17:41:00+00:00,26,64
754581,754580,754582,"@AmazonHelp wo soll ich dort klicken? ""Ich habe meine Sendung nicht erhalten?""
Es lag btw. 2 Tage bei Hermes irgendwo rum...",@300373 Bei Punkt 1 'Meine Bestellung' und Punkt 2 'Ich habe meine Sendung nicht erhalten'. ^TG,2017-10-12 07:36:52+00:00,2017-10-12 07:41:30+00:00,124,95
358780,358779,358781,"@AmazonHelp I using https://t.co/ZciIx88jAH
Can you help me order using gift card ? My number +6282232645222. I have balance but cant pay","@200975 Please don't share any sensitive details for security reasons. To confirm, are you using an https://t.co/nUUp5MLhYl Gift Card? ^CO",2017-10-08 15:57:04+00:00,2017-10-08 16:34:31+00:00,137,138
2110289,2110288,2110290,"@AmazonHelp Tried all of that, still will not accept any phrase https://t.co/gIIXcb8bhw",@622504 Please reach out to us here via phone or chat: https://t.co/hApLpMlfHN so we can troubleshoot this with you in real time. We want to help! ^ZW,2017-11-26 13:16:01+00:00,2017-11-26 13:37:00+00:00,87,150
1598735,1598737,1598739,@AmazonHelp But this one is prime eligible...it's showing me on your website,"@387082 Currently, guaranteed delivery options are available on Prime Eligible items in select cities and PIN codes. (1/2) ^MO",2017-10-17 10:35:16+00:00,2017-10-17 11:01:27+00:00,76,126
444303,444299,444297,@AmazonHelp Le transporteur... j’attend son retour,@145689 En cas de besoin n'hésitez pas à nous contacter via ce lien https://t.co/hgIrz9pN5g ^SN,2017-11-22 09:45:04+00:00,2017-11-22 09:49:00+00:00,50,95
1635698,1635695,1635694,"@AmazonHelp Antes a gente podia filtrar os produtos por preço, agora não dá mais...","@500332 Entendi, Marina. Agradecemos o feedback e vamos encaminhá-lo para nossa equipe responsável. ^LG",2017-10-17 13:07:40+00:00,2017-10-17 13:10:43+00:00,83,103
2422772,2422771,2422773,@AmazonHelp My screen has an orange frame around it and it’s zoomed in. I can’t get it to stop. Resetting didn’t work. Changing the display options didn’t work. It’s not my tv because sky looks fine. ☹️,@695837 I'm sorry to hear about this! It sounds like you may have activated the screen magnifier by mistake. You can disable this by holding the Back + Fast Forward buttons for five seconds. More info on accessibility features here: https://t.co/lroWFfpXay ^JS,2017-11-14 18:29:55+00:00,2017-11-14 18:47:00+00:00,202,260
2298804,2298811,2298812,@AmazonHelp It's nor delay.... It's more than delay,"@283673 I'm sorry to know your account is locked. Atul. In this case, you should've received a correspondence from our account specialist team with complete details. Please reply to the email for further assistance. ^KH",2017-11-12 17:17:48+00:00,2017-11-12 17:48:30+00:00,51,219
1876823,1876822,1876824,"@AmazonHelp sorry to tell you, I'm unable to process the order and Customer Care Number doesn't work. It say, ""we are unable to find any order""",@560259 That's unusual. Let us help you. Please drop your details here: https://t.co/aYq6kiVBmT we'll get in touch with you soon. ^VM,2017-10-19 07:42:16+00:00,2017-10-19 08:28:05+00:00,143,133
2480929,2480931,2480932,@AmazonHelp I did that already - and it said I will receive a reply in 12-24 hours.,"@708894 Understood. Please use the phone option from the link ^SK provided. Our number is listed in the ""Did you know?"" section. ^BH",2017-10-29 22:38:34+00:00,2017-10-29 22:44:55+00:00,83,132
2675332,2675331,2675333,@AmazonHelp Hard to sign into my @115821 account when you’ve locked it and asked for a fake ID confirmation.  Reference 1067824641 https://t.co/wmcoLJ5lk3,"@123026 To proceed without signing-in, please click the ""skip sign in option"" toward the bottom. Looking forward to your response! ^JE",2017-10-31 13:14:02+00:00,2017-10-31 13:18:00+00:00,154,134
2964108,2964104,2964106,"@AmazonHelp Shipped with AMZL US
Tracking ID TBA575692407000","@817842 I'm sorry to hear about this experience, Stella! We'd like to have a member of our team look into this for you. Please provide us with your information here: https://t.co/igxDBc2NfD ^NS",2017-11-29 23:23:34+00:00,2017-11-29 23:34:52+00:00,60,193
23038,23036,23039,@AmazonHelp What happened? No one gives a solution. Now I’m not confident to buy anymore,@121014 Sorry to hear about your order issue. Please reach our to us by phone or chat here: https://t.co/hApLpMlfHN so we can look into this for you.^ES,2017-11-25 11:49:07+00:00,2017-11-25 11:57:00+00:00,88,152
1661494,1661493,1661495,@AmazonHelp Yes i did,"@453989 In that case, you will receive an email revert from our team here: https://t.co/ENGMo6A5FB ^RW",2017-11-06 08:47:56+00:00,2017-11-06 09:14:00+00:00,21,102
1334979,1334977,1334981,@AmazonHelp  https://t.co/tKJddf5Pq0,@229748 Oh my! We're unable to view your order via Twitter but would like to review available options with you. 1/2,2017-10-16 13:30:42+00:00,2017-10-16 13:33:00+00:00,36,115
969297,969295,969294,@AmazonHelp ありがとうございます🙇,@350075 恐れ入ります、どうぞよろしくお願いいたします🙇　SM,2017-10-14 05:35:27+00:00,2017-10-14 05:40:00+00:00,23,34
2980890,2980889,2980891,@AmazonHelp You guys are doing your daily job to handle an irate customer. Me on the other hand is suffering for all the technical glitches that you have done on your end. Why my bank details were collected at the first place.,"@786837 I understand your concern regarding the refund of your order, Yashwant. As informed to you earlier, please wait till the mentioned time frame and the refund will be credited to your account. ^SY",2017-11-30 04:59:47+00:00,2017-11-30 05:18:00+00:00,226,202
889435,889434,889436,@AmazonHelp Pues que había encargado un monitor y ahora parece ser que no hay xd,@331162 Lo lamentamos mucho.Te recomiendo que entres a nuestra página regularmente para ver la disponibilidad del monitor. ^JJ,2017-10-20 23:44:02+00:00,2017-10-21 02:39:00+00:00,80,126
566618,566613,566614,"@AmazonHelp I’m sure my bank authorized the use of my card with amazon as I was able obviously place an order. The money for the order was taken out of my account as expected for any other order. What I’m asking is, after an order is cancelled - will I get a refund?","@252847 If the order did not enter the shipping process, your payment method was not charged. When an order is placed your bank will put an authorization for the amount of your order on your payment method. See more about them here:  https://t.co/qT63JHb3sN ^BA",2017-12-03 02:04:24+00:00,2017-12-03 02:08:29+00:00,266,261
2850650,2850649,2850651,@AmazonHelp After three emails get a return denied from seller and ur agent was not understandable. Already pissed. Didn't need add more repeating mysel,@675306 Thanks for the additional information! How long ago was the A-to-z Guarantee claim filed? ^SW,2017-11-27 20:11:20+00:00,2017-11-27 20:28:00+00:00,152,101
1491756,1491753,1491751,@AmazonHelp Received it last night along with tracking details saying it’s with the currier and the est delivery is 3-7 nov?,"@466436 Hi, what was the date in your order confirmation email? Has it changed? ^TS",2017-11-03 10:07:31+00:00,2017-11-03 10:14:00+00:00,124,83
11610,11612,11613,"@AmazonHelp いえいえ、Amazonさんこそとばっちりの迷惑かけられてお疲れ様ですm(__)m 

詐欺軍団はあの手この手で迷惑極まりないですねヽ(`Д´)ﾉﾌﾟﾝﾌﾟﾝ","@118236 あたたかいお言葉、ありがとうございます(*ﾉωﾉ)
色々な種類のフィッシングなどがあるようなので、ご注意いただき、何かご不明な点があれば、ご遠慮なくお声がけください！
今後も、Amazonをよろしくお願いします(o*。_。)oペコッ TY",2017-11-01 02:12:01+00:00,2017-11-01 02:16:00+00:00,90,127
1611044,1611043,1611045,"@AmazonHelp Already done it, did it for the second time today.",@318693 here : https://t.co/GIJyeYqKE0 and we'll reach out to you soon. (2/2) ^AS,2017-11-05 11:36:36+00:00,2017-11-05 11:56:27+00:00,62,81
1498526,1498525,1498528,@AmazonHelp would you help me in this can you arrange call back,"@467173 Being a social media platform, we will not able to connect with you from here. We'd like to help, kindly connect 1/2 ^OS",2017-11-03 13:17:03+00:00,2017-11-03 13:44:06+00:00,63,128
1754246,1754245,1754247,@AmazonHelp It said transit delay. Do you know about how long that delays an order?,"@528370 Once there is an update, you will receive an e-mail shortly after with the new delivery date. ^MH",2017-11-07 19:14:33+00:00,2017-11-07 19:23:33+00:00,83,105
1451504,1451503,1451505,@AmazonHelp Just sent an email. Thank you!,@456831 You're welcome! Please let us know if there's anything else we can assist you with from here. ^HC,2017-11-02 18:10:59+00:00,2017-11-02 18:12:40+00:00,42,105
734040,734046,734048,"@AmazonHelp pl dnt fool custmrs,the solution provided by ur team is nt accptable,proces refund and cashbk eligible on item!!",@295644 I understand your concern. We certainly did not intend this to happen. Please revert to our correspondence (1/2) ^ST,2017-10-13 02:20:14+00:00,2017-10-13 03:43:31+00:00,124,124
1673729,1673727,1673726,@AmazonHelp Thanks. Definitely look forward to using skills and have an AI powered living /media center,@509289 You're welcome. :) ^NK,2017-10-31 09:07:33+00:00,2017-10-31 09:35:00+00:00,103,30
1384122,1384113,1384111,@AmazonHelp Yes but that’s the only email I got this just happened with another order and I had to cancel the order and re order which is a Inconvenience,@145872 I'm sorry for the frustration! What is the current availability of the item on the product page? More information is available here: https://t.co/CkoMMOWptf ^SJ,2017-11-25 21:42:03+00:00,2017-11-25 21:49:47+00:00,153,168
2590251,2590249,2590252,@AmazonHelp iPhone 6 iOS 11.1.1,@733685 Prime video does not have a mute option. You can control the volume using the volume buttons on the side of your phone. ^TN,2017-11-17 01:34:00+00:00,2017-11-17 05:32:28+00:00,31,131
13180,13179,13181,"@AmazonHelp yes spoke w/ customer service, still canceling my prime though since it does literally nothing apparently","@118708 We'd like to take a closer look. When you can, please provide us some more information here: https://t.co/ApyxSZALFH ^TN",2017-11-01 01:53:41+00:00,2017-11-01 02:12:00+00:00,117,128
2137436,2137424,2137425,"@AmazonHelp Passiert allerdings haben die genau das selbe gesagt! ""Versand wird vorbereitet""  das dauert allerdings schon ewig. Jz geht wohl nix mehr raus. Für mich dann auch die Entscheidung nix mehr vorzubestellen bei Amazon. Klappt leider nicht. Alle andren haben heute Glück gehabt 😨","@392651 In unseren Lagern wird noch bis Mitternacht gearbeitet. Gibt kein Grund, warum die CD morgen nicht da sein sollte:) ^AV",2017-10-19 18:21:27+00:00,2017-10-19 18:26:00+00:00,287,127
343034,343028,343027,@AmazonHelp Wieso noch ein Festnetz?! Das ist ja altmodisch. Hier Mal der Fehler beim Livechat https://t.co/eeFUE5FGlX,@197664 Danke für den Screenshot. Ich gebe dein Feedback gerne weiter! ^MI,2017-11-19 18:36:05+00:00,2017-11-19 18:44:00+00:00,118,74
273840,273830,273831,@AmazonHelp Where are we on this??,@181433 You can check for our response here : https://t.co/DTSNmGldJf . ^CB,2017-10-07 13:45:41+00:00,2017-10-07 14:14:31+00:00,34,75
382639,382644,382646,@AmazonHelp Can u please check the order. Trackin no. Is119106082923 and 5180752616480.,@206708 Sorry for the delay. Please contact us here: https://t.co/rS49hgaADF and we'll be sure to assist. (1/2)^MN,2017-10-09 11:36:16+00:00,2017-10-09 12:40:00+00:00,87,114
1689738,1689737,1689739,@AmazonHelp Sold by Amazon Digital Services,@513010 We'd like to look into this in more depth with you. Please reach us here:  https://t.co/hApLpMlfHN. We'd love to help! ^SK,2017-10-17 17:05:24+00:00,2017-10-17 17:22:33+00:00,43,130
162101,162100,162103,@AmazonHelp Ja. Komm nicht an der Info vorbei. Bei einem anderen Spiel lief es problemlos,"@153423 Hi, hast du dich über den Link gemeldet? Wie bist du mit uns verblieben? Gruß ^MI",2017-11-24 19:23:30+00:00,2017-11-25 19:55:00+00:00,89,89
339152,339151,339153,"@AmazonHelp ニンテンドースイッチを31950円で9月18日の誕生日に自分へのプレゼントとして購入させて頂きました。出品者様の発送完了日をみると9月20日～10月3日までとなっていたのですが、10月3日を過ぎても、商品が届きませんでした。

そのため、出品者様の方にメールをしましたが返信ない",@191760 大変ご迷惑をおかけしております。出品者にお問い合わせいただいてから、2営業日以内に回答がない場合、Amazonマーケットプレイス保証を申請できる場合がありますので、申請条件をご確認ください。 https://t.co/zajxRbIqlq　MH,2017-10-08 01:15:58+00:00,2017-10-08 01:40:00+00:00,151,130
805568,805567,805569,@AmazonHelp Yep! Just need to print off a label. Thanks!,@311959 You're very welcome! Please let us know if you need anything else! We're always here to help! ^SD,2017-10-12 19:25:30+00:00,2017-10-12 19:29:30+00:00,56,105
91382,91384,91387,@AmazonHelp Call me 7995255254,"@134785 Please don't provide your mobile number, we consider it to be personal information. Our page is visible to the public. 2/2 ^HS",2017-11-30 15:56:11+00:00,2017-11-30 16:23:26+00:00,30,134
2742901,2742900,2742902,"@AmazonHelp Recomendación aplicada....  Ya revise y me llego justo después de pedir un producto...  Lo que me preocupa es un pedido que hice antes un día antes pero esta pendiente de que ustedes tengan disponible el producto, hay como un área o teléfono en caso de que tarde mucho?","@768306 Hola, en ese caso te recomendamos contactar con nuestro Servicio al Cliente por medio del siguiente enlace para poder verificar las alternativas disponibles: https://t.co/pdOTW0vx2X ^JD",2017-11-21 03:58:44+00:00,2017-11-21 04:07:55+00:00,281,193
2392647,2392645,2392644,"@AmazonHelp No today was, apparently it's in Weybridge after starting off in Bedfordshire","@300943 Apologies Lisa, sometimes deliveries may be delayed, please contact us to see what  we can do to help: https://t.co/oGDklGgbCZ ^BD",2017-11-14 10:56:55+00:00,2017-11-14 11:04:58+00:00,89,138
936662,936664,936665,@AmazonHelp Not yet dispatched. Was originally due for delivery this weekend,@303882 I'd like to have a member from our support team look into this for you; please contact us here: https://t.co/JzP7hlA23B ^WM,2017-10-21 18:42:54+00:00,2017-10-21 18:44:35+00:00,76,131
2508020,2508019,2508021,@AmazonHelp It’s all in my multiple emails,"@715027 Hello! Kindly understand we don't have access to you Amazon Account via Twitter. But we'd like to help in any way we can. Like mentioned previously, please provide us with more details. ^LH",2017-11-15 22:13:32+00:00,2017-11-15 22:23:01+00:00,42,197
1324782,1324777,1324776,"@AmazonHelp Dispatched by Amazon, carrier just says Amazon Shipping. I'm happy to DM the order and tracking number.",@429135 Thanks for confirming. Please get in touch using https://t.co/tkLCr7DNil and we'll have a specialist investigate. ^BM,2017-10-18 09:00:35+00:00,2017-10-18 09:06:00+00:00,115,125
2889247,2889244,2889243,"@AmazonHelp @801081 The order numbers were 202-2068473-8713152 and 202-7331672-5780320

Both delivered to neighbours despite being in. Doorbell not rang on either occasion.","@801080 I'm really sorry that your parcels weren't delivered to your door, Mike! We can't access your account here, but if you'll phone us at one of the links ^KP &amp; ^JC provided above, we'd be happy to submit courier feedback for your orders. ^LB",2017-11-28 13:51:53+00:00,2017-11-28 14:08:33+00:00,172,250
1583647,1583645,1583643,@AmazonHelp This is the error screen it’s giving me after putting in the the “ tvcode” https://t.co/SJIz0qLoTw,"@487369 Hmm! Are other apps working properly? If so, please try uninstalling/installing the app. Let us know if that helps! ^CS",2017-11-04 20:37:56+00:00,2017-11-04 20:44:00+00:00,110,127
226089,226081,226080,@AmazonHelp Aber Erfahrungsgemäß erfährt man den vor dem Versand der Ware oder?,"@169978 Hi, klar erfährst du das vorher! Wenn es hier Neuigkeiten gibt, wirst du es auf der Detailseite des Artikels erfahren. Grüße ^AK",2017-10-02 10:51:16+00:00,2017-10-05 06:50:51+00:00,79,136
1724724,1724723,1724725,@AmazonHelp A ver 👀 dejen veo.,"@521658 Por favor, mantennos informados. ^CR",2017-10-17 19:00:25+00:00,2017-10-17 19:05:33+00:00,30,44
352759,352765,352767,"@AmazonHelp Osea, que no garantizais la entrega en 24-48 horas a quienes no estén en capitales, como este ejemplo https://t.co/UmT2hCXHeu","@199871 2/2 Respecto a tu pedido, contacta al SAC para que puedan informarte más sobre tu entrega: https://t.co/OjvUxwnzPe. ^DA",2017-10-08 13:40:28+00:00,2017-10-08 13:44:54+00:00,137,127
1115009,1115002,1115004,@AmazonHelp Un article vendu par vous ! https://t.co/z9w8aak8nx,@367185 Je vous prie de remplir ce formulaire https://t.co/HtUowg2UGX pour que je puisse accéder à votre compte et vérifier cela ^SN,2017-10-24 08:47:59+00:00,2017-10-24 09:11:53+00:00,63,132
898764,898724,898720,"@AmazonHelp @1560 @131027 - Complaint (docket no. 476149) raised against @115850 &amp; its worst services. 
Kindly check &amp; do needful.",@333405 Apologies for the delay with the refund. Kindly respond to the email sent by the Social Media team. 1/2 ^EM,2017-10-21 02:37:55+00:00,2017-10-21 03:11:00+00:00,138,115
1595948,1595947,1595949,"@AmazonHelp It says ""AMZL US"". Tracking begins with TBA. My USPS delivery was just here but left nothing. :(",@490326 Our team would like to take a closer look at this. Please provide your contact info here: https://t.co/YdXodojNTR ^LJ,2017-11-04 22:24:28+00:00,2017-11-04 22:34:00+00:00,108,125
2722602,2722614,2722615,@AmazonHelp how long does that usually take?,@149078 We will repond as soon as possible. ^SM,2017-11-20 14:12:20+00:00,2017-11-20 14:27:55+00:00,44,47
152110,152101,152100,@AmazonHelp I have replied more than 8 hours back with no reply... you think I have a lot of time to poke you guys if I already had my resolution... more than 40 days and no refund... CRAP service @115851,"@150754 I understand your concern regarding your refund. Please be assured, we are working on it and we'll get back to you soon. ^BV",2017-11-23 16:18:32+00:00,2017-11-23 16:47:54+00:00,204,132
1371425,1371421,1371420,@AmazonHelp The current delivery date is Wednesday,"@439223 It's not uncommon for items to dispatch right before their delivery date. Please still keep us posted, we're here for you! ^JE",2017-11-06 19:55:34+00:00,2017-11-06 19:57:30+00:00,50,134
1544505,1545012,1545013,@AmazonHelp Do it soon today i have to go home with package thats by i can subscribed ur two day delivery. But yesterday ur courier do wrong.,@478408 Apologies for the stretch. We'll give it a look and respond accordingly. Appreciate the patience. ^AB,2017-11-04 06:01:04+00:00,2017-11-04 06:15:01+00:00,141,109
74740,74716,74715,@AmazonHelp Comment je peux annuler ma commande si jamais ?,"@132727 Vous pouvez joindre notre SAV via ce lien :  https://t.co/hgIrz98cdI 
^ARC",2017-11-25 10:59:44+00:00,2017-11-25 11:09:27+00:00,59,82
2319289,2319286,2319288,@AmazonHelp Thanks that wasn’t the question tho. I wanted one of the official cases Amazon makes but they all appear to have been withdrawn. I wondered why that is and when they’ll be back?,"@177263 We don't have info on when they will be available again. If you keep an eye on the website, this will show the most up to date info. ^ES",2017-11-13 12:26:46+00:00,2017-11-13 12:46:26+00:00,189,144
2290525,2290518,2290520,"@AmazonHelp The order hasnt shipped yet, but its supposed to come today?",@665347 Ah okay- This may still update during the day to show dispatched. Keep us posted if it doesn't change for you. ^NV,2017-11-12 08:43:28+00:00,2017-11-12 08:57:24+00:00,72,122
2927109,2927111,2927112,"@AmazonHelp おかげさまで解決致しました。
メッセージありがとうございました。",@809835 問題が解決した旨お知らせいただき、ありがとうございます。また何かお困りのことなどございましたら、ご遠慮なくお知らせください。 RI,2017-11-29 12:16:25+00:00,2017-11-29 12:23:29+00:00,44,73
1519102,1519113,1519114,@AmazonHelp May I know what kind of information that you need from me?,"@472340 Please provide your contact and order information, this allows us to take a closer look and reach out to you. ^AG",2017-11-03 22:42:29+00:00,2017-11-03 22:46:00+00:00,70,121
399103,399092,399091,"@AmazonHelp @115851 as I given my Order No,isn't it possible to @AmazonHelp 2 call me as fault is urs by not delivering  on time,shame on richest man",@210361 This being a public platform we are unable to arrange a callback over Twitter. Kindly reach out to our support team. ^AB,2017-10-29 07:21:08+00:00,2017-10-29 07:45:55+00:00,149,128
570773,570840,570841,@AmazonHelp Well I am going to file a case now in consumer forum for cheating,@254040 Kindly share your details via the link provided earlier and we'll get in touch with you soon. Appreciate your understanding. ^AK,2017-12-03 12:16:15+00:00,2017-12-03 12:20:00+00:00,77,136
665205,665202,665199,"@AmazonHelp I have respond See 
And also called you all
But no solution yet","@208740 If you've responded to the email, I'd request you to wait till our team gets back with an update. ^SK",2017-10-13 16:32:03+00:00,2017-10-13 17:00:01+00:00,75,109
1136260,1136259,1136261,@AmazonHelp I want to buy another mobile.,"@387682 Sahil, I'm afraid we don't accept remorse returns for mobile phones. We have a 10 day replacement only policy for damaged 1/2^MS",2017-10-15 16:28:37+00:00,2017-10-15 16:44:27+00:00,41,136
921482,921481,921483,@AmazonHelp Thankfully all fixed! Hermes had put Amazon sticker w/my addrs. over another persons addrs. Just hope she gets her order now!,@338754 Good to hear! Thanks for keeping us in the loop on this. ^BV,2017-10-21 20:26:16+00:00,2017-10-21 20:40:07+00:00,137,68
1491773,1491772,1491774,@AmazonHelp I have spent an hour on hold with amazon this morning just so someone can look at why I have been charged for something I shouldn't. Great 👍,"@466440 Sorry to hear that, did the agent explain why it is taking longer than usual? ^JJ",2017-11-03 10:16:25+00:00,2017-11-03 10:26:51+00:00,152,89
1173857,1173859,1173860,"@AmazonHelp Yes done that, still got the same problem also done router reset","@396100 That's weird! Since basic troubleshooting isn't working, please contact us via phone/chat here: https://t.co/JzP7hlA23B ^AJ",2017-10-24 20:41:58+00:00,2017-10-24 20:46:01+00:00,76,131
531621,531620,531622,@AmazonHelp The order was paid and the delivered option is showing signed by me this is offence of the privacy by your side,"@243151 I understand your concern. This was never our intention. We have received your details, we will get back to you soon with an update. ^AH",2017-12-02 11:36:46+00:00,2017-12-02 11:56:27+00:00,123,144
796455,796454,796456,"@AmazonHelp Great customer support for prime member. 
Best shitty service.",@309916 We'd like to help. Please elaborate on your concern. ^VN,2017-10-12 14:54:25+00:00,2017-10-12 15:27:43+00:00,74,64
1751567,1751564,1751562,@AmazonHelp Been on the phone to you three times!! Computer says no!!,"@527739 When you contacted our support team, what options were we able to review with you? ^WM",2017-11-07 18:16:15+00:00,2017-11-07 18:23:02+00:00,69,94
2645168,2645164,2645166,@AmazonHelp What is my fault u ^mf i have paid u on time so i want the services from you. U all are mother fuckers amazon.,"@295979 We won't be able to offer any further insight into the issue, request you to wait for a further update from our team. ^KA",2017-10-31 05:12:13+00:00,2017-10-31 05:42:52+00:00,122,129
2838565,2838563,2838562,@AmazonHelp Guys. There’s nothing to unsubscribe from. 🙃 https://t.co/KrZQdtDldm,@789981 Please reach out to us here: https://t.co/hApLpMlfHN for assistance with this. Thank you. ^AP,2017-11-27 15:51:06+00:00,2017-11-27 15:55:34+00:00,80,101
1098568,1098560,1098563,@AmazonHelp Why?????????????????? https://t.co/ngMPnKJOkv,"@379235 Oh no! When you have the time, please reach out to us for live assistance here: https://t.co/hApLpMlfHN ^BH",2017-10-16 00:55:12+00:00,2017-10-16 01:10:24+00:00,57,115
968623,968615,968624,@AmazonHelp I've a flight in 2 days. 2- I want the refund in Amazon pay balance as this order was a gift and I cannot wait for 3-5 business days after,@305629 I understand your concern. We've received your details and our team is working on it. We'll get back to you soon. ^ST,2017-10-14 05:42:15+00:00,2017-10-14 08:45:31+00:00,150,125
180650,180654,180655,"@AmazonHelp Are you still looking into this, or will you take any action at all ?",@158468 We've sent a correspondence to your registered email ID here: https://t.co/NTkrxpsbHJ. Kindly check and revert. ^PS,2017-10-06 07:35:52+00:00,2017-10-06 09:13:30+00:00,81,123
1667759,1667766,1667767,"@AmazonHelp Step 2 gives the option of tech support, replacement or refund. I want a refund. I don’t want tech support, I want a refund...",@507939 We don't have access to your account. Other than the link provided try using this link: https://t.co/JzP7hlA23B ^LS,2017-11-07 18:14:56+00:00,2017-11-07 18:24:00+00:00,138,123
534195,534194,534196,"@AmazonHelp すいません、ただいま電話ができる環境にいないためこのままで失礼致します……。
ログインしようとメールアドレス、パスワードを入力して進むとこのページになります。コードを送信を押すと、先程の未記入のメールが届きます。 https://t.co/RW5w9lL0Y3",@243724 ご不便をおかけしており申し訳ございません。誠に心苦しい限りですが、Twitter上にて詳細な確認を行わせていただくことができません。カスタマーサービスは24時間年中無休でご対応いたしておりますので、ご都合のよろしい時にご連絡いただきますようお願いいたします。HM,2017-12-02 12:04:34+00:00,2017-12-02 12:17:25+00:00,142,139
343872,343821,343822,@AmazonHelp The mail you guys have sent doesn't contain satisfactory solution,@197813 Please reply to our email and we'll assist you accordingly. ^NR,2017-11-07 17:38:41+00:00,2017-11-07 17:54:29+00:00,77,71
2469372,2469371,2469373,@AmazonHelp My number is still blocked. Kindly call back,@631766 You may also get in touch with our support team via chat or email. Do let us know for any further concern. ^AM,2017-11-15 10:44:52+00:00,2017-11-15 11:05:00+00:00,56,118
758978,758977,758979,@AmazonHelp Will you just tell me to call cust service? The guy in Philippines doesn't care. Neither do your C.S. reps on chat. How abt American help?,"@301363 If you'd like to speak directly with us you can reach us via phone, chat, or email here: https://t.co/hApLpMlfHN ^JA",2017-10-11 19:48:45+00:00,2017-10-11 19:53:00+00:00,150,124
2537469,2537473,2537474,"@AmazonHelp I have replied to emails until i'm blue in the face. Nothing is done, i don't hear back. The Guardian article clearly shows you are ignoring your obligations under the sale of good act. But you still do nothing despite spending thousands of pounds with you over the years.",@721757 Sorry to hear about the issue your experiencing Roger. Can you please fill out the link here: https://t.co/tkLCr7DNil so we can look into this for you. ^SA,2017-11-16 10:00:24+00:00,2017-11-16 10:30:24+00:00,284,163
164864,164862,164860,"@AmazonHelp hi, i still haven't received anything. can you help?",@154212 Please reach us by phone or chat and we can check on your account and see if the promotion has been applied: https://t.co/hApLpMlfHN ^MG,2017-11-24 20:02:37+00:00,2017-11-24 20:08:00+00:00,64,144
918236,918217,918234,"@AmazonHelp Order # 403-2946023-5589953

I am really disappointed with the way this issue is handled by @AmazonHelp. 😠 https://t.co/y2ttdYGrXH",@337990 I believe we have already got back to you on this via email. Kindly check for any latest correspondence from 1/2 ^AB,2017-10-21 09:43:58+00:00,2017-10-21 10:19:01+00:00,142,124
244742,244741,244743,@AmazonHelp EU Sarl. Heard nothing back from customer services still.,"@174129 I'm sorry, please reach out to us once more for an update: https://t.co/bIJMfZuJ4B ^CL",2017-10-04 05:39:14+00:00,2017-10-04 05:45:28+00:00,69,94
1045572,1045562,1045560,"@AmazonHelp what an understanding @115850 either my communication is 2 poor or u all r eating from d same plat, n scratching each other's back 1/2",@367182 I'm sorry for all the trouble you've had. Please respond to the email you received from us for more information. ^JC,2017-10-23 09:50:28+00:00,2017-10-23 10:20:29+00:00,146,124
130309,666156,666158,@AmazonHelp Es este solo que con el precio del buen fin. Según yo es por amazon https://t.co/kfFn3We4KJ,@143202 Jesus en el correo de confirmación de tu envío hay un enlace con los detalles del número de guía y del transportista encargado del envío. Con esa información puedes también ver los datos de contacto del transportista: https://t.co/mEKBC5rf63  ^PC,2017-11-23 02:53:54+00:00,2017-11-23 03:01:30+00:00,103,254
2768997,2768999,2769000,"@AmazonHelp Email sent.
Thanks 👍🏻",@124791 Thank you for updating. Do let us know how it goes. ^RI,2017-11-21 13:28:01+00:00,2017-11-21 13:53:28+00:00,33,63
1318214,1318212,1318216,"@AmazonHelp Plzzzz a humble  request for Order date

16-Oct-2017

Order #

403-0850495-0047521",@427870 Could you elaborate on what assistance you'd need with your order? We're unable to check the details via Twitter. ^JC (1/2),2017-10-16 11:48:50+00:00,2017-10-16 12:16:29+00:00,94,131
737938,737933,737935,@AmazonHelp The page froze. I even tried again and it kept happening.,@296486 Are you trying to place your order using our website or mobile app? ^RA,2017-10-11 16:34:06+00:00,2017-10-11 16:36:00+00:00,69,79
2376122,2376121,2376123,@AmazonHelp Wow that of a great help. Thank you so much. I'll surely keep you posted on how shitty I feel.,"@341062 We understand there has been a delay in delivery. However, rest assured our team will make sure to have this resolved soon. Kindly wait until the new estimates for the order to be delivered. ^VM",2017-11-14 03:22:13+00:00,2017-11-14 03:34:28+00:00,106,202
1125319,1125318,1125320,@AmazonHelp Yes it is,@385333 I'm afraid we don't have access to account details here. Pls  reach out to seller support again https://t.co/bFCcZ6LVG0 ^KM,2017-10-24 10:41:21+00:00,2017-10-24 10:46:00+00:00,21,131
846941,846940,846942,@AmazonHelp What a joke. I still haven’t received my parcel! And not a single email acknowledging delays or when I will receive it. #fail,@321290 Oh my! My apologies. Have you reached us via phone/chat using the link ^MT provided? We can then take a closer look. ^AB,2017-10-27 13:08:58+00:00,2017-10-27 13:12:33+00:00,137,128
313492,313692,313693,@AmazonHelp I have sent details,@190858 Thanks for the update. Our team will reach out to you shortly with an update. ^VM,2017-10-07 07:19:30+00:00,2017-10-07 09:10:30+00:00,31,89
