conversation_id,customer_tweet_id,support_tweet_id,customer_message,support_response,customer_created_at,support_created_at,customer_length,support_length
132348,132340,132342,@AmazonHelp I’ve tried that too! Just get ‘it’s been marked as delivered’,@145861 Have you had a chance to reach out to the courier? https://t.co/2Vw61TN5Sd ^RO,2017-11-24 13:27:15+00:00,2017-11-24 13:34:50+00:00,73,86
1744109,1744081,1744082,"@AmazonHelp Yes, same mail id is used for place order.","@526003 The email ID from which the details were sent, doesn't belong to the order related account. Kindly use this link to club your mobile account to your email address:  https://t.co/qlBC0bC3Vl. Please refill your details post this and we'll take it up. ^PB",2017-11-10 14:56:06+00:00,2017-11-10 15:17:31+00:00,54,260
478523,478525,478526,@AmazonHelp I was not given a new date for arrival. I did receive an email and text that it's delayed.,@228691 May I ask which carrier is delivering your parcel?^CN,2017-12-01 13:14:28+00:00,2017-12-01 13:17:00+00:00,102,61
1357654,1357641,1357642,@AmazonHelp Waiting for tiresome but Lying is not. You people are pro at it. Lying since 100 hrs.,"@313517 I understand your concern, Arif. Please revert to the correspondence you've received from us. I'll get back to you. ^HD",2017-10-16 16:36:53+00:00,2017-10-16 17:01:29+00:00,97,127
1108234,2161778,2161777,@AmazonHelp This i have done 10 times. i have had chat and call everything but still no written confirmation on my product return request . Amazon india is cheater.. #amazonneedmy15k,@634815 We're unable to access your account details on Twitter. Please share them on the link above. We'll assist you. ^PS,2017-11-09 07:09:32+00:00,2017-11-09 07:37:00+00:00,182,122
280388,383284,383285,@AmazonHelp By follow up i dont mean just a bookish email reply. I need the final result/outcome on this issue pls.,"@182810 I understand your concern. As informed earlier, please respond to the same email and we'll look into this. ^MK",2017-10-26 18:27:20+00:00,2017-10-26 18:39:00+00:00,115,118
407456,407455,407457,"@AmazonHelp Mi cuenta está suspendida, se supone que tenía que contestar el correo para resolver esto y no he recibido respuesta.",@212125 ¿Cuándo enviaste la información solicitada? ^JQ,2017-10-09 23:31:13+00:00,2017-10-09 23:33:00+00:00,129,55
622371,622367,622369,@AmazonHelp I dont understand. We have Amazon Prime Video in India.,"@267727 I understand your point. However, as informed earlier the device is Geo-location specific. You can place an order for the device sold on amazon.in to the shipping address in India. ^NR",2017-11-22 18:12:04+00:00,2017-11-22 18:24:44+00:00,67,192
444312,444308,444307,@AmazonHelp I haven't had any indication of a time/ date to expect the package to be collected! Any idea how i can find out? Thanks!,"@220252 Hey Nia. As we don't have access to account info here, best to get in touch -  https://t.co/JzP7hlRCV9 we'll be happy to look into your return further. Please keep us posted. ^TP",2017-11-22 09:43:36+00:00,2017-11-22 09:48:29+00:00,132,186
497354,497358,497359,"@AmazonHelp Ce n'est pas vous le SAV ? Pouvez-vous faire passer le message, merci.","@233687 L'accès aux détails de votre compte client est nécessaire et cela est impossible depuis Twitter, merci de nous joindra via https://t.co/hgIrz98cdI ^KD",2017-12-01 23:15:19+00:00,2017-12-01 23:20:26+00:00,82,158
321963,321962,321964,"@AmazonHelp Yes but y’all didn’t email me to remind me of my free trial up, so now I’m waiting on a refund","@192709 Sorry, refunds can take up to 5 business days to process, please keep us posted. ^JJ",2017-10-07 13:42:19+00:00,2017-10-07 13:45:30+00:00,106,92
1147813,1147824,1147826,"@AmazonHelp Now i will just stop using @115850 and would share my posts with my friends and suggest them to not use @115850 
My last tweet
Thankyou","@388804 I understand your disappointment. Please be assured, we'll be able to assist you once we receive your email revert. (1/2) ^GS",2017-10-26 05:06:40+00:00,2017-10-26 05:31:13+00:00,147,133
141131,141130,141132,@AmazonHelp Tinha uns 2 meses! Agora faltam os outros da lista hahahhaha (porque lista de livros nunca tem fim!) 😘,"@147826 Com certeza! A minha lista de livros é infinita rsrs, e espero que continue assim! Espero que aproveite bastante Ludimille! 😃 Que tenha um ótimo fim de semana! ^NP",2017-11-24 14:20:04+00:00,2017-11-24 14:35:00+00:00,114,171
182583,182577,182575,@AmazonHelp i guess this is going the same way as the phone call to you,"@158935 I'm sorry for your poor experience. If you'd like, pls tell us more in the survey sent at the end of the phone conversation. ^KJ",2017-10-04 17:10:06+00:00,2017-10-04 17:23:00+00:00,71,136
1450028,1450027,1450029,@AmazonHelp La fecha de entrega era el día 31 de octubre. Ya he hablado con atención al cliente de Amazon y no pueden ni ellos ni yo contactar con ASM,"@456474 @130709 ¿podrían ayudarnos con este pedido? Gracias. Santi, en caso de que no recibas respuestas, avisanos. ^DA",2017-11-02 18:56:40+00:00,2017-11-02 19:00:09+00:00,150,119
128087,128021,128022,@AmazonHelp No I haven't received any mail of that type..resend me,"@144768 We have sent you an email on 26th November. For further concerns, request you to reply to the mail and we will assist you accordingly. ^VH",2017-11-27 17:09:26+00:00,2017-11-27 17:21:33+00:00,66,146
1206017,1206016,1206018,@AmazonHelp The delivery date was originally 2. Oct but got moved to 4 (without explanation). https://t.co/1qiVU6A45r,@232347 Thanks for including the image. We'd like to look into this. Please reach out to us here: https://t.co/JzP7hlA23B ^BH,2017-10-15 22:34:47+00:00,2017-10-15 22:48:00+00:00,117,125
727847,727846,727848,@AmazonHelp I purchased an item and amazon charged me twice,"@294368 Thanks for letting us know, Robert! When you place an order, we may send an authorization: https://t.co/R1vgQ1AzBn ^FD",2017-10-11 15:58:33+00:00,2017-10-11 16:02:39+00:00,59,126
2772368,2772364,2772369,@AmazonHelp Só passou uns 4 dias e já estão bem pertinho💙,"@774912 Ah, que bom que você conseguiu aproveitar nossos descontos! Nos envie uma foto da sua compra assim você receber o pacote, para dividir a felicidade! :3 ^CR",2017-11-27 00:35:28+00:00,2017-11-27 00:45:34+00:00,57,163
917838,917837,1843615,@AmazonHelp I am still not getting any update from your side as well as delivery side. Should i cancel my all pending orders,"@337892 Apologies for the delay in delivery. You must have received a correspondence to your registered email address, request you to check the same and reply back for any further assistance. You can also find all the emails sent by us here: https://t.co/5DJ1e0hTXH. ^AR",2017-11-26 07:00:32+00:00,2017-11-26 07:32:00+00:00,124,270
1199448,1199447,1199451,@AmazonHelp I need a call on this no 9818238051,"@200292 As this is a social media platform, we can't view your account/order details. Please elaborate on your concern (1/2)^HR",2017-10-25 08:36:14+00:00,2017-10-25 09:10:05+00:00,47,127
2668698,2668697,2668699,"@AmazonHelp Hmm... Have used that card for ages, and don't have any orders pending... And still no sign of the money being returned!","@751687 We'd still like to assist. To clarify, do you have any subscriptions with Amazon? There is more information here: https://t.co/Wzy6z5N5Nq ^SJ",2017-11-27 19:48:35+00:00,2017-11-27 19:55:44+00:00,132,149
2909138,2909137,2909139,@AmazonHelp @805429 It was delivered via AMZL US (the order was from my account).,@805430 I apologize for this. I would like a member of our team to look into this for you. Please provide more info here: https://t.co/keW1G3K1Uk,2017-11-28 21:11:36+00:00,2017-11-28 21:14:27+00:00,81,145
990368,990363,990364,"@AmazonHelp I was promised via your chat service that my card wouldn’t be charged for this, but now I have been anyway. Not really amused... https://t.co/ediYI7uKqs",@354593 My apologies. Jasper. What were you advised when you contacted us back following the chat? ^DC,2017-10-24 08:57:19+00:00,2017-10-24 09:07:06+00:00,164,102
532668,532666,532665,"@AmazonHelp I orderd for wet mop,i hv not received the item but sms got for deliverd. https://t.co/nCbS8UVu9T",@243386 We apologize for the conflicting update. Allow our support team to investigate this. You can report this here: https://t.co/R3EfhyZiK1 . Please don't provide your order details as we consider it personal information. Our twitter page is visible to public.^CB,2017-12-02 10:57:26+00:00,2017-12-02 11:05:34+00:00,109,266
1075297,1075288,1075290,@AmazonHelp No way I am gonna go to that link 5th time. Do your work properly &amp; solve from your end.,@359367 I get your frustration and I'm sorry about this. Request you to reply to our email for further assistance. ^HA,2017-10-23 16:54:53+00:00,2017-10-23 17:22:47+00:00,104,118
322040,322046,322048,@AmazonHelp Hi @AmazonHelp - is there anyway I can send me old kindle to for it to be recycled?,@192725 I'm glad to hear you're interested in recycling your old Kindle! You can find out more about how to recycle your Kindle device here: https://t.co/cCTIYtCcuS. I hope this helps! ^BN,2017-12-01 06:47:37+00:00,2017-12-01 06:58:48+00:00,95,188
2278305,2278309,2278310,@AmazonHelp This is what they say. However I’m running out of time for my wedding if they don’t arrive soon. And it will be too late to reorder. https://t.co/fqO8gnQcJi,@315042 Hi Donna. Was your order sold via seller or Amazon directly? ^TP,2017-11-12 08:42:13+00:00,2017-11-12 09:01:30+00:00,168,72
2321068,2321074,2321075,"@AmazonHelp i don't care about this order id,what i do care about is my product that is stuck at your warehouse along with my hard earned money.",@292688 We'd like to check this and work on it right away. Could you please confirm if you've shared the details in the link provided earlier? ^MO,2017-11-13 14:30:50+00:00,2017-11-13 15:00:39+00:00,144,146
937278,937277,937279,@AmazonHelp shows undeliverable which is quite frankly rubbish as it's been in process for 36 hours !!!,"@342197 Have you had a chance to contact us? If not, please feel free to do so here: https://t.co/JzP7hlA23B ^BG",2017-10-21 18:36:54+00:00,2017-10-21 18:46:29+00:00,103,112
2356857,2356856,2356858,"@AmazonHelp I’ve already looked in this page, the parcel was delivered by ‘amazon shipping’ and when I try to look for their contact details I am directed to ‘my orders’ on the amazon site. From here I see no way of flagging the failed delivery.","@680849 I understand your concern. At your convenience, give us a shout anytime here: https://t.co/JzP7hlA23B We'll be happy to assist in real-time to see what's going on with your order. ^SK",2017-11-13 20:35:26+00:00,2017-11-13 20:39:00+00:00,245,191
2943253,2943247,2943249,"@AmazonHelp Incredibile. Anche a sto giro nulla. 
“È stato effettuato un tentativo di consegna” dicono. Notare che io sono chiuso in casa.",@482500 Mi spiace! Segnala l'accaduto al Servizio Clienti da qui: https://t.co/7NPoeJyjRX. ^CS,2017-11-29 15:30:06+00:00,2017-11-29 15:32:34+00:00,138,94
16882,16862,16861,@AmazonHelp U people not even understanding the situation...there was fire on stove n if cylinder got fired what worst could happened...,@119703 I'm sure our team would reach out to you soon. (2/2) ^VM,2017-10-19 04:27:27+00:00,2017-10-19 06:06:10+00:00,136,64
2887365,2887364,2887366,"@AmazonHelp Oh jeez hi. It hasn't been shipped, the seller actually contacted me and suggested I cancel the order so nothing has been shipped or changed other than it needing to be canceled.","@800695 Hi Kirsten,

Here are step by step instructions on how to cancel an order, https://t.co/JQpNKJCPEK\\

-RD",2017-11-28 12:55:02+00:00,2017-11-28 13:19:00+00:00,190,113
1391546,1393957,1393959,@AmazonHelp Just said 24-48 hours and nothing. And 48 hours time is already completed.,@295979 I'm sorry for that. Please reply to the email that you have received from the social media team. ^BV,2017-10-28 16:14:09+00:00,2017-10-28 16:41:31+00:00,86,108
2360467,2360472,2360473,"@AmazonHelp Bjr. Les colis amazon ont été livrés à mon entreprise mais pas le mien. De + la dernière mise à jour des détails de la livraison date de vendredi 10. Donc je pense que le statut ""Livraison prévue aujourd'hui avant 20h"" est bloqué depuis vendredi et que le colis n'arrivera jamais.","@681664 J'en suis navré. Veuillez dans ce cas contacter notre SAV afin qu'un suivi puisse être fait. Vous pouvez contacter le SAV via ce lien :  https://t.co/hgIrz98cdI
^ARC",2017-11-14 13:50:37+00:00,2017-11-14 14:08:29+00:00,292,173
1009231,1009230,1009232,"@AmazonHelp The product works, though the collector's value is gone because of poor shipping. It's inexcusable.",@358806 I understand how frustrating this may be. We value your feedback. Please provide your thoughts here: https://t.co/KRFjprS3TV ^VB,2017-10-22 22:44:33+00:00,2017-10-22 23:03:00+00:00,111,136
1622310,1622308,1622307,@AmazonHelp Und das muss dann auf 3 verschiedene Versender sein? Das hätte auch 1 auf dem Auto haben können. Der Umwelt und dem Kunden zuliebe.,"@497048 Wir versenden aus dem jeweiligen Logistikzentrum so, dass es am schnellsten auf dem Weg zu dir ist. Danke für dein Feedback ^TA",2017-10-17 11:59:09+00:00,2017-10-17 12:01:29+00:00,143,135
338119,338126,338127,@AmazonHelp Still was not delivered today. This was the latest my updates said it would be.,"@196707 We don't have acct access via Twitter, so reach us via phone/chat and we'll explore options together: https://t.co/hApLpMlfHN ^KN",2017-10-11 17:37:28+00:00,2017-10-11 17:43:01+00:00,91,137
111839,111833,111832,@AmazonHelp 1 commande par colis privé et l’autre par également par colis privé.,@140837 L'avez-vous signalé à notre SAV ? ^SN,2017-11-23 10:57:16+00:00,2017-11-23 11:24:25+00:00,80,45
1917125,1917130,1917131,"@AmazonHelp Form filled, still no response from @115850 @AmazonHelp Pathetic service continues.",@571012 We have sent a correspondence to your registered email id. Request you to check and reply back for further assistance. ^SB,2017-11-08 11:40:16+00:00,2017-11-08 11:56:00+00:00,95,130
2338460,2338455,2338459,@AmazonHelp Already did that. I'm not satisfied with their response too.,@676497 I understand your concern. Orders are shipped to meet the estimated delivery dates. Could you please confirm if (1/2) ^ST,2017-10-20 06:17:56+00:00,2017-10-20 06:25:33+00:00,72,129
1194504,1194508,1194509,@AmazonHelp Also I've paid twice and expecting refund on both.,@400676 send us the details using the link provided by 'MK' and I will look into the issue right away. (2/2)^SF,2017-10-25 04:45:14+00:00,2017-10-25 05:24:26+00:00,62,111
2301357,2301356,2301358,@AmazonHelp Thank you for your concern. I called customer service and it was rectified.,@667905 You're very welcome! I'm glad we were able to get that taken care of for you. ^DG,2017-11-12 22:56:09+00:00,2017-11-12 23:03:00+00:00,87,89
339918,339917,339919,@AmazonHelp For the last five orders! Waited 56 mins for a supervisor Jessica to get on the phone with no solution. #Cancelprime,@197175 Are you seeing a trend with the same carrier for your orders? You can check this here: https://t.co/Y5jpI9gRhE ^DW,2017-10-08 00:12:47+00:00,2017-10-08 00:20:11+00:00,128,122
527761,527763,527764,@AmazonHelp thats what ive already tried which let to me JOINING TWITTER to complaint here,"@237635 I am afraid we can't see your account or order details here. If you click the link provided by my colleague you can contact us by Phone, chat or email and we can look at the order details.^BZ",2017-12-02 09:13:19+00:00,2017-12-02 09:19:00+00:00,90,199
2682208,2682210,2682211,@AmazonHelp Doesn’t say anything about why,@754527 Please reach us via phone or chat so we can look further into this: https://t.co/JzP7hlA23B ^AB,2017-10-31 16:45:29+00:00,2017-10-31 16:47:35+00:00,42,103
2226373,2226371,2226369,"@AmazonHelp gotta love how you refund an order you have failed to delivery for over a week, rather than replace it cos the item costs a few pounds more! been on hold to staff more than 15 mins just to see if they can cancel the refund &amp; get me my item!","@280562 Hi Dee, I'm sorry to hear about that. What has been advised as the reason why a replacement couldn't be sent? ^AT",2017-11-10 10:31:45+00:00,2017-11-10 10:40:27+00:00,256,121
2431228,2511553,2511555,"@AmazonHelp Frustration? Your AMZL driver stole my items! That’s beyond frustration! “Preorder from Amazon and get your cake 3 days early”. Well, not when the driver steals your shipment!","@697878 I certainly understand! When you have time, please provide your information via the link previously provided and a specialist will contact you as soon as possible to get this reported. ^HC",2017-11-15 23:33:35+00:00,2017-11-15 23:36:00+00:00,187,196
312147,312151,312153,"@AmazonHelp As mentioned earlier, you guys are dead for me and no more orders. Cursing myself for having Kindle and Firestick. 1/2","@130759 package. Further, I'll pass along your comments as feedback to our team internally. (2/2) ^GK",2017-10-07 03:52:14+00:00,2017-10-07 05:10:00+00:00,130,101
2871543,2871542,2871544,"@AmazonHelp Two of them went to the wrong address, the third was supposed to come Friday, was marked as delivered, never arrived. I spoke w Amazon Logistics this morning and they said it was out for delivery today but now it’s lost.","@797317 I'm terribly sorry that your package has been lost. We'd like to have a member of our team look further into this. When you have a moment, please submit specifics using the following link and we'll be in touch: https://t.co/wZAFKA7KRk ^KL",2017-11-28 03:32:13+00:00,2017-11-28 03:42:00+00:00,232,246
2825480,2825478,2825477,"@AmazonHelp Hi, I have sent 2 messages this morning, but no reply yet. I only ordered yesterday evening around 7pm, so less than 24 hours.","@787126 Hi, the Seller has 2 business days to respond, please keep us updated. ^JJ",2017-11-27 10:01:21+00:00,2017-11-27 10:03:35+00:00,138,82
179101,179094,179098,"@AmazonHelp I had purchased a led projector on 24.09.17 and it's not connected with our Laptop, or Mobil than we make a replacement request",@158232 We will work on it.  2/2^SB,2017-10-04 11:22:03+00:00,2017-10-04 11:47:30+00:00,139,35
2936664,2936668,2936669,@AmazonHelp Also going to try an internet cafe on the way home. It's something to do with this library I'm sure because I can't even use Google! Thanks again.,@811832 No worries at all Russell!^MA,2017-11-29 11:59:43+00:00,2017-11-29 12:02:53+00:00,158,37
179225,256613,256614,@AmazonHelp You people took my money and then closed my account saying that I am a fraud this is my only account and I have never used any other.,"@177027 Everytime an account is put on hold, specialty team sends you an e-mail . We would request you kindly reply to the same. ^CB",2017-10-05 19:06:55+00:00,2017-10-05 19:21:35+00:00,145,132
1072548,1072546,1072549,@AmazonHelp I was promised a refund of bank fees and 4 purchases from 10/14. The refund was promised to be in my account on 10/20,@373089 I'm sorry you haven't received the refund yet! Please reach out to us here: https://t.co/hApLpMlfHN so we can check into this. ^AH,2017-10-23 16:27:58+00:00,2017-10-23 16:47:27+00:00,129,138
279455,279403,279404,@AmazonHelp Are you people going to refund my money ????,@182606 Only the account specialist has access to it. Please revert their email. [2/2] ^HA,2017-10-11 12:44:08+00:00,2017-10-11 12:54:29+00:00,56,90
2925580,2925578,2925576,"@AmazonHelp We did have an issue with Amazon Logistics, so a customer service rep placed something on our account to have them removed, &amp; now I have an order from UPS that is 2 days late.  :(  I'll take Amazon Logistics back, just no more UPS!!",@809479 Thanks for the update! Let's continue this conversation via phone or chat here: https://t.co/hApLpMlfHN. We want to make sure your carrier feedback is forwarded to our delivery department. ^SH,2017-11-29 03:17:18+00:00,2017-11-29 03:21:27+00:00,248,200
441819,441816,441814,@AmazonHelp No just refund has been sent. I have emailed. But out of a order of 6 items. 1 has been delivered so the address shouldnt be a problem,@219778 Sorry to hear that. Get in touch here: https://t.co/JzP7hlA23B and we'll be happy to help. ^RS,2017-10-11 10:49:44+00:00,2017-10-11 10:55:29+00:00,146,102
1731582,1731581,1731583,"@AmazonHelp Kundenservice sagt ,nöö wird nix ,morgen dann 🙄 Konsole kommt 1 Tag später.. das müsst ihr euch mal durch den Kopf gehen lassen 😔","@523169 Diese Verzögerung tut mir leid. Wenn ich könnte, würd ich dir die Konsole selbstverständlich persönlich vorbei bringen. 😉😊 ^SM",2017-11-07 12:45:34+00:00,2017-11-07 12:54:00+00:00,141,134
33293,33292,33294,"@AmazonHelp Doing that right now. So I'll have to send it back if I want a replacement, right?","@123357 Yes, you'll have 30 days to get the item back to us. We don't need to receive the return 1st before we ship the replacement. ^KN",2017-11-01 13:15:10+00:00,2017-11-01 13:21:42+00:00,94,136
2336596,2336594,2336593,@AmazonHelp Increíble partido !!!,"@329808 ¡Excelente! Jose, cuéntanos lo que más te gusta del fútbol americano y de Prime Video en este enlace: https://t.co/lFwwV5iyJG ^CR",2017-10-20 03:52:28+00:00,2017-10-20 03:55:28+00:00,33,137
2931347,2931342,2931343,@AmazonHelp Thank you I've emailed them now,"@810809 Thanks, Laura. Please keep us posted!!",2017-11-29 08:17:10+00:00,2017-11-29 08:23:24+00:00,43,46
377933,377941,377942,@AmazonHelp Not that i know of. I got more than one email and one of my other ones got that message,@205681 Please request a call back here so we can check this for you https://t.co/Fxdv1qt2IH ^KM,2017-10-09 06:15:23+00:00,2017-10-09 06:25:31+00:00,99,96
2966393,2966391,2966389,@AmazonHelp It was  delivery to a client. I sent additional address info and a phone number this morning,@818379 We'd like to make sure this is looked into. Can you please reach out via phone or live chat here: https://t.co/JzP7hlA23B? ^WJ,2017-11-29 23:10:11+00:00,2017-11-29 23:12:01+00:00,104,134
182973,182950,182948,"@AmazonHelp And even today also i talked to CCC executive and he asked me for another 24-48hours .what do you(@115850 )thinks,why we are paying 499 ??",@159036 here: https://t.co/OS38oBdjsr and we'll fix this for you right away. 2/2 ^KH,2017-10-04 16:12:55+00:00,2017-10-04 17:11:00+00:00,150,84
2936595,2936594,2936596,"@AmazonHelp Non, est-ce nécessaire ? Que-es que cela apporte ?",@811815 C'est pour faire une remontée auprès du service qui se charge des transporteurs de façon précise dans le cadre de l'amélioration de nos méthodes de livraison. ^SB,2017-11-29 12:19:51+00:00,2017-11-29 12:36:28+00:00,62,170
1071163,1071156,1071160,"@AmazonHelp if you could give me email or somethingSo i can identify myself, so you can fix my account and the cancelled orders on the bits @AmazonHelp","@372772 Hi, please contact my colleagues via this link: https://t.co/bNI5V70pNj you can skip the registration ^AK",2017-10-15 01:44:43+00:00,2017-10-15 04:28:29+00:00,151,113
666915,666914,666916,"@AmazonHelp Specifically requested delivery before. 5.  Received message at 4 delivery delayed but might be there by 8. Contacted CS, they assured me...",@151670 Can I ask have you selected a commercial address that would require this order to be delivered before 5pm?^GA,2017-11-23 17:16:23+00:00,2017-11-23 17:22:00+00:00,152,117
1868767,1868766,1868768,"@AmazonHelp If it had been for me, I wouldn't care, but it's a birthday present so the date's important. Inconvenient to now look for a store with stock","@558207 Apologies, were you able to cancel the order? ^JJ",2017-10-18 08:57:40+00:00,2017-10-18 09:15:25+00:00,152,57
2935852,2935848,2935849,@AmazonHelp Yeah she just told me that it would be coming tomorrow when I’m not in. As I said TERRIBLE SERVICE!,"@811659 So sorry for the delay, Sarah!  If you're unavailable during the delivery tomorrow it will be reattempted on the next business day as well. ^GS",2017-11-29 11:57:59+00:00,2017-11-29 12:03:24+00:00,111,151
2111097,2111088,2111090,@AmazonHelp USPS hasn't updated since Tuesday.  There is no way to tell.,@622712 Please get in touch with us via: https://t.co/oGDklGgbCZ for further assistance. ^CN,2017-11-08 16:34:45+00:00,2017-11-08 16:44:00+00:00,72,92
2521752,2521751,2521753,@AmazonHelp confirmed was updated. Happens frequently. Amazon app will not allow kindle purchases only samples. Mobile browser allows only if logged out,"@718239 Currently, you can't shop for Kindle content directly from the Kindle reading app. However, you can purchase content from the Kindle Store using the Safari browser. Here's a link to our Help page with details: https://t.co/yhOArdrlRv ^BV",2017-11-26 20:01:20+00:00,2017-11-26 20:12:00+00:00,152,245
2907880,2907879,2907881,@AmazonHelp Seems a bit extreme but I’ll give it a go,@249847 Let us know if you need additional assistance. We'll be here to help if possible! ^EA,2017-11-28 22:11:39+00:00,2017-11-28 22:16:03+00:00,53,93
837134,837135,837136,"@AmazonHelp Yes, there has been explanations. But not satisfactory. There's even a case where the Support Executive asked to place the order again (1/2)","@319193 for improvements. As mentioned earlier, we'll not be able to reinstate delivery for a canceled order. 2/2 ^MJ",2017-10-13 09:56:37+00:00,2017-10-13 10:09:00+00:00,152,117
1014703,1014706,1014707,@AmazonHelp I want to talk to senior who have the authority to take action,@360103 Request you to share your details in the link provided earlier and we'll look into this. ^SQ,2017-10-22 19:12:48+00:00,2017-10-22 19:23:56+00:00,74,100
450836,450835,450837,@AmazonHelp So are you going to look into this? I can DM you the address. This is really serious.,@221893 We would love to have one of our team members look into this with you. Please give us more information here: https://t.co/8qJiE0qPwA ^LM,2017-11-30 22:07:44+00:00,2017-11-30 22:13:00+00:00,97,144
235143,235147,235148,@AmazonHelp I am a prime member and had purchased Nokia 6 on 30th Aug. I should have got Rs 1K Cash back. I got only 500 on 27 Sep. Used contact us pg 1,@172000 Sorry for the trouble Sujit. Kindly report this to our support team here: https://t.co/vlvfJr4nN9 and we'll check this. ^HN,2017-10-05 15:09:11+00:00,2017-10-05 15:34:53+00:00,152,131
2532006,2532795,2532797,@AmazonHelp No. Nothing received this morning after finding out about this screw up and after my call with the help line.,"@720617 Hi, please get in touch with us here: https://t.co/oGDklGgbCZ &amp; we'll look into this for you. ^TS",2017-10-30 12:28:54+00:00,2017-10-30 12:34:18+00:00,121,109
2720050,2720056,2720057,@AmazonHelp No I complained to customer service gave my email and just got automated response,"@763267 Hey Jane, really sorry about that. This is not what we want our customers to experience! Have you checked your spam folder? If your account is locked you should have received an email from an account specialist to get the issue resolved. ^JC",2017-11-20 10:55:26+00:00,2017-11-20 11:26:27+00:00,93,249
1342564,1342562,1342560,@AmazonHelp I'm in your chat now. Trouble is this is happening a lot. Being told something is delivered and it isn't,@433126 Please keep us posted. We want to make sure this is taken care of for you ^VS,2017-10-27 16:11:58+00:00,2017-10-27 16:15:32+00:00,116,85
697268,697266,697265,@AmazonHelp Yes. Was supposed to be delivered the 5th. It’s the 10th. UPS wasn’t a help when I reached out to them,@186341 We'd like to help you! Please reach out to us via phone/chat here: https://t.co/hApLpMlfHN for more assistance with this. ^TK,2017-10-10 18:35:04+00:00,2017-10-10 18:51:41+00:00,114,133
1469183,1469177,1469179,"@AmazonHelp you don't seem to understand - my order qualifies for free shipping to Mexico - I have done 10 orders so far, no charges",@199311 We'd like to look into these items. Please reach out to us by phone or chat here: https://t.co/hApLpMlfHN ^VB,2017-11-03 00:22:07+00:00,2017-11-03 00:46:00+00:00,132,117
1466829,1466835,1466836,@AmazonHelp Yes I have filled the form and You please stop asking irrelevant questions and do please check the filled form &amp; ask ur team to work on this,"@460459 Thanks for sharing the details, Rahul. We'll get back to you with an update soon. Appreciate your patience.^HS",2017-11-05 19:27:24+00:00,2017-11-05 19:40:35+00:00,156,118
2385787,2385786,2385788,"@AmazonHelp Hello, no update as whether they will be delivering today, it only says delivery delayed.",@271571 Have you tried reaching out to Hermes directly to see if they can help? ^KM,2017-10-20 10:05:15+00:00,2017-10-20 10:09:00+00:00,101,83
1374037,1374035,1374033,@AmazonHelp I just spoke to a rep -- they couldn't deliver the package.,@439815 Oh no! Did we give any further options or information when you contacted us? ^HC,2017-10-28 00:55:50+00:00,2017-10-28 01:00:07+00:00,71,88
274226,274225,274228,@AmazonHelp Your Amazon teams Mr Junaid has really made me pissed off and on the name of the helping he showed attitude. Strict action should be taken,@171151 Please reply to the email correspondence and we'll be glad to help you. (2/2) ^SI,2017-10-06 05:50:05+00:00,2017-10-06 07:03:29+00:00,150,89
2401321,2401320,2401322,@AmazonHelp I bought membership in 2 Oct 2017 my order no 408-8671617-3711546 after 45 days no CB yet !,"@690906 Are you referring to any cash back, Suraj? If yes, please contact our support team here: https://t.co/vlvfJr4nN9 so that we can check. Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ ^NK",2017-11-14 16:39:48+00:00,2017-11-14 16:54:25+00:00,103,262
350761,350760,350762,@AmazonHelp Voila le type de réponse reçu de vos services ! Lamentable !!! #AMazon #Escroquerie #AchatsGratuits #BONPLAN https://t.co/5Y0WVeQhYX,"@199452 Comme expliqué dans l'email, la réclamation est close et aucune action ne sera prise. ^SM",2017-10-08 12:20:36+00:00,2017-10-08 12:27:14+00:00,144,97
2617304,2617308,2617309,@AmazonHelp No indication and no definite date. All were prime eligible.,"@739725 I can understand your disappointment and frustration. When you have a moment, check your Message Center to confirm what the e-mail with the delay confirmation states as the reason, and let us know: https://t.co/wiaquWkRhj ^NN",2017-11-26 23:44:20+00:00,2017-11-27 00:18:00+00:00,72,233
2673151,2673150,2673152,@AmazonHelp Das hatte ich sofort getan. Mehr als ein hohles Template kam nicht. Wie man angesäuerte Kunden endgültig eskaliert ... https://t.co/UE4TBvM6wy,"@752584 Bitte melde dich bei uns im Social Media Team, dann sehen wir uns das nochmal an: https://t.co/br7bhrlJn8 Liebe Grüße ^TA",2017-10-31 12:05:54+00:00,2017-10-31 12:12:01+00:00,154,129
861246,2337563,2337565,"@AmazonHelp They are telling that they are not able to find my order
I didn't got my refund back",@308334 I'm sorry you haven't received the refund. I'd like to look into the issue and assist you with it. Please provide 1/2 ^SH,2017-10-20 05:34:18+00:00,2017-10-20 05:46:53+00:00,96,129
1043727,1043688,1043689,@AmazonHelp @115821 @115850 what reply you want? I have not received it. Please send it again. Why are you troubling your customers,@366798 Kindly reply to the email sent to you by social media escalations team by clicking here: https://t.co/J6RuVjH2b0. ^KS,2017-10-23 19:29:58+00:00,2017-10-23 19:51:01+00:00,131,125
1386200,1386199,1386201,@AmazonHelp 1度キャンセルしたのにまた会員になってたのはなぜ？,@442569 誠に申し訳ございませんが、Twitter上では個々のアカウントについて確認することができません。状況を確認した上でご案内させていただきますので、恐れ入りますが、リンクよりお問い合わせください。https://t.co/J6YEizo6qC TN,2017-10-28 09:42:37+00:00,2017-10-28 09:46:26+00:00,37,130
