conversation_id,customer_tweet_id,customer_message,clean_text
441891,441881,"@AmazonHelp @115850 #Fake_promises again
now your phone helpline #Liars disconnecting my call every time 😡
42inch tv ka piche yeh likha hota hain kya https://t.co/T9XWyTuiUB",fake promises again now your phone helpline liars disconnecting my call every time 42inch tv ka piche yeh likha hota hain kya
441891,441880,"@AmazonHelp @115850 yes, done that half hour ago, I need just one answer - why that #Liar_Exec. still not sent mail address where I send package photo",yes done that half hour ago i need just one answer why that liar exec still not sent mail address where i send package photo
441891,441883,"@AmazonHelp ^AG - don't think #Your_Team that much helpful nowadays 😁 you just harassing one of your Real Customer/Fan, #Disgusting phone executives 😡 😠",ag don t think your team that much helpful nowadays you just harassing one of your real customer fan disgusting phone executives
441891,441885,"@AmazonHelp value 😁 &amp; @115850  😌
kuch hajam nehi hua,, pahele #Amazon seller #Cheating karta hain baad mein golgol ghumata hain 😁 #AmazonTakeaway 😠",value and kuch hajam nehi hua pahele amazon seller cheating karta hain baad mein golgol ghumata hain amazontakeaway
441903,441902,"@AmazonHelp No, it’s just because it’s estimated tomorrow-14th and hasnt been dispatched yet, I’m not too worried I’m just sad at eBay xo",no it s just because it s estimated tomorrow 14th and hasnt been dispatched yet i m not too worried i m just sad at ebay xo
441914,441913,@AmazonHelp yes,yes
441932,441926,@AmazonHelp And thrs no information that can breach the account. I hope @115850 has that much of security intact for user's data #AmazonIndia,and thrs no information that can breach the account i hope has that much of security intact for user s data amazonindia
441932,441924,"@AmazonHelp I hv bn taking up issue since yesterday wth @115850 &amp; reply I get is, it will be delivered on priority. God knows whats ur on priority is.",i hv bn taking up issue since yesterday wth and reply i get is it will be delivered on priority god knows whats ur on priority is
441932,441922,@AmazonHelp As per @115850 the item was to be delivered on 9th October....U missed it big time #AmazonIndia #pathetic #AmazonGreatIndianFestival,as per the item was to be delivered on 9th october u missed it big time amazonindia pathetic amazongreatindianfestival
441932,441918,@AmazonHelp Done I hope I would get my last order from @115850 today. And I can delete the account from @115850 forever #AmazonIndia #pathetic,done i hope i would get my last order from today and i can delete the account from forever amazonindia pathetic
441932,441917,@AmazonHelp Lol u all r getting back to me since yesterday @AmazonHelp @115850 @115821 #Amazon #pathetic,lol u all r getting back to me since yesterday amazon pathetic
441937,441936,@AmazonHelp You please check my account through E.ID &amp; No. I provided as I already wasted my energy to explain it to your repr. for almost 10 times.,you please check my account through e id and no i provided as i already wasted my energy to explain it to your repr for almost 10 times
442757,442756,"@AmazonHelp Ok, gracias. Lo reviso ahora. Saludos :)",ok gracias lo reviso ahora saludos
442757,442759,"@AmazonHelp Gracias! Uno de ellos, ha llegado hoy. Desde Sevilla a Tarragona, con matasellos del 3 de noviembre. Gracias @4496 👏 20 días...",gracias uno de ellos ha llegado hoy desde sevilla a tarragona con matasellos del 3 de noviembre gracias 20 d as
442785,2721793,@AmazonHelp No one contacted me yet,no one contacted me yet
442785,442782,@AmazonHelp where to reply,where to reply
442785,442780,"@AmazonHelp For God’s Shake Please Mention the SERIAL NUMBER of LAPTOP in the Invoice 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻 Serious Unprofessional behaviour @115821 @115850 unexpected.
Thank you for the support on my Last purchase from @115850 I am afraid that I don’t want to see @115821 any more🙏🏻🙏🏻",for god s shake please mention the serial number of laptop in the invoice serious unprofessional behaviour unexpected thank you for the support on my last purchase from i am afraid that i don t want to see any more
442785,442777,"@AmazonHelp I don’t think it shall work.. @1469 is not ready to register my 💻 warranty without the proper invoice and all @115850 is providing the wrong invoices.. Who will cover the damages if there’ll always be any in future.?
I am cheated by @115850 😔😔",i don t think it shall work is not ready to register my warranty without the proper invoice and all is providing the wrong invoices who will cover the damages if there ll always be any in future i am cheated by
442785,442771,"@AmazonHelp I am replying ,to the correspondence sent by you ,for last 4 days and still nothing happened. Your seller is sending me wrong invoices repeatedly. They are sending me invoice of a mouse instead of 💻. @115850 Can’t differentiate b/w mouse and 💻?",i am replying to the correspondence sent by you for last 4 days and still nothing happened your seller is sending me wrong invoices repeatedly they are sending me invoice of a mouse instead of can t differentiate b w mouse and
442785,442770,@AmazonHelp Ty for the invoice 🙏🏻 Now please pray with me that @1469 @122424 accept this invoice..,ty for the invoice now please pray with me that accept this invoice
442785,442773,"@AmazonHelp No it’s still pending If @1469 denies warranty than you have to replace the same .
As suggested by your Senior customer executive",no it s still pending if denies warranty than you have to replace the same as suggested by your senior customer executive
442799,442797,"@AmazonHelp Non, il n'y a aucun moyen de trouver un contact pour ce problème sur votre site.",non il n y a aucun moyen de trouver un contact pour ce probl me sur votre site
442799,442789,@AmazonHelp Bonjour. Je viens de contacter votre SAV. Réponse totalement inutile. On me dit qu' il y'a 1 rupture de stock. Or j'avais précommandé le livre 3 mois avant sa sortie pour avoir 1 édition signée !,bonjour je viens de contacter votre sav r ponse totalement inutile on me dit qu il y a 1 rupture de stock or j avais pr command le livre 3 mois avant sa sortie pour avoir 1 dition sign e
442799,442788,@AmazonHelp https://t.co/VahMoItJxe,
442799,442791,"@AmazonHelp Oui, j'ai ajouté ma nouvelle carte de paiement. L'ancienne était arrivée à expiration entre temps.",oui j ai ajout ma nouvelle carte de paiement l ancienne tait arriv e expiration entre temps
442799,442794,@AmazonHelp Votre réponse n'est pas satisfaisante et ne correspond en rien à mon cas. J'ai été averti du retard de livraison avant de changer on numéro de carte.,votre r ponse n est pas satisfaisante et ne correspond en rien mon cas j ai t averti du retard de livraison avant de changer on num ro de carte
442805,442803,@AmazonHelp ありがとうございます。まだ認証キーのメールは届いていないのですがこのガイド通りにやってみます(ง •̀_•́)ง,
442811,442810,@AmazonHelp I've had a look but I don't think so  unless i've missed it,i ve had a look but i don t think so unless i ve missed it
442811,442813,@AmazonHelp I can't find the original email at the second since it was placed in july  but I'm also certain the original delivery should of been today if there was one at all since it was a preorder? currently Not yet dispatched,i can t find the original email at the second since it was placed in july but i m also certain the original delivery should of been today if there was one at all since it was a preorder currently not yet dispatched
442811,442815,@AmazonHelp Not yet dispatched,not yet dispatched
442825,442824,"@AmazonHelp hab ich grad,e aber ich telefoniere nicht. ich hab psychische probleme und telefonieren geht nicht. das war das 2. mal, dass da was hingeliefert wurde. ich kenne diese packstation noch nicht mals und weiß garr nicht wo die ist",hab ich grad e aber ich telefoniere nicht ich hab psychische probleme und telefonieren geht nicht das war das 2 mal dass da was hingeliefert wurde ich kenne diese packstation noch nicht mals und wei garr nicht wo die ist
442830,442829,@AmazonHelp Kindly check what notes he has placed. He has made me look like a liar.,kindly check what notes he has placed he has made me look like a liar
442836,442833,"@AmazonHelp Sir I have placed 6 order and I am getting 600 re cashback out of that I received 100 rs so now you have to give me 500 rs and you had give me only 400 rs where is my 100 rs cashback
Respond me 
Call me back 
My mob no is 9424831719",sir i have placed 6 order and i am getting 600 re cashback out of that i received 100 rs so now you have to give me 500 rs and you had give me only 400 rs where is my 100 rs cashback respond me call me back my mob no is 9424831719
442836,442839,@AmazonHelp All my claims are settled thanks amazon,all my claims are settled thanks amazon
442845,442843,"@AmazonHelp Can you just have someone call me, I'd need 15 tweets to explain. Again, another advisor this very second has just promised a callback when I ended the chat and it hasn't happened....",can you just have someone call me i d need 15 tweets to explain again another advisor this very second has just promised a callback when i ended the chat and it hasn t happened
442851,442848,"@AmazonHelp 3 phone calls, 1 hour and still you can't unhack my wife's account. How difficult can it be FFS!!!! She just wants access to her account back. #amazon #fail #scam #Hacker #Criminal https://t.co/0HU9gIhAF5",3 phone calls 1 hour and still you can t unhack my wife s account how difficult can it be ffs she just wants access to her account back amazon fail scam hacker criminal
442851,442847,@AmazonHelp Can I DM you rather than discuss this openly on Twitter?,can i dm you rather than discuss this openly on twitter
442860,442858,@AmazonHelp Diesmal noch nicht aber letztes Mal konnte mir auch nicht geholfen werden. Mir wurde nur ein Refund angeboten. =( Werde es aber nochmal telefonisch probieren.,diesmal noch nicht aber letztes mal konnte mir auch nicht geholfen werden mir wurde nur ein refund angeboten werde es aber nochmal telefonisch probieren
442860,442856,"@AmazonHelp Danke, habt ihr zufällig ne Nummer parat an die ich mich wenden kann?",danke habt ihr zuf llig ne nummer parat an die ich mich wenden kann
442866,442864,@AmazonHelp ワオ。リプありがとうございます(•ө•)♡,
442874,442872,@AmazonHelp I must of clicked not to i paid the year last November and it now says I just have the option to rejoin thanks,i must of clicked not to i paid the year last november and it now says i just have the option to rejoin thanks
442874,442870,@AmazonHelp I have a free month so I shouldn’t need to til December but was just worried incase it was taken without me realising :) thanks,i have a free month so i shouldn t need to til december but was just worried incase it was taken without me realising thanks
442888,442879,@AmazonHelp I have already placed request for the same.. I want refund first. I am highly disappointed with Amazon. Ready to return but refund first.,i have already placed request for the same i want refund first i am highly disappointed with amazon ready to return but refund first
442888,442878,@AmazonHelp You are handling tweeter.. check everything yourself ban the seller it will spoil your business and customer expectations from AMAZON. Refund my Amazon pay balance.,you are handling tweeter check everything yourself ban the seller it will spoil your business and customer expectations from amazon refund my amazon pay balance
442888,442882,"@AmazonHelp You are getting paid just to reply the tweets and you are only concern about your 9 to 5 job. Nothing else, if you would have really understood the pain behind such experience you would have gone extra mile and helped me with quick pick up and quick refund within 24 hr. Expected.",you are getting paid just to reply the tweets and you are only concern about your 9 to 5 job nothing else if you would have really understood the pain behind such experience you would have gone extra mile and helped me with quick pick up and quick refund within 24 hr expected
442888,442884,@AmazonHelp Thank you so much for refund. I wish it would have been little early... Amazon rocks but please Ban such products and sellers from selling on Amazon which may spoil buying experience and Amazon's business...,thank you so much for refund i wish it would have been little early amazon rocks but please ban such products and sellers from selling on amazon which may spoil buying experience and amazon s business
442894,442891,"@AmazonHelp they said that they can’t close my account because there’s a balance on it. which I knew already, but it was HACKED! I want you guys to find out why my account was hacked and I shouldn’t be responsible for it. everyone said they’ll “investigate” but nothing has ever been resolved",they said that they can t close my account because there s a balance on it which i knew already but it was hacked i want you guys to find out why my account was hacked and i shouldn t be responsible for it everyone said they ll investigate but nothing has ever been resolved
442894,442890,@AmazonHelp sent. I also emailed seller support with all the details. I just hope this will finally get resolved. it’s literally been months!,sent i also emailed seller support with all the details i just hope this will finally get resolved it s literally been months
442907,442905,@AmazonHelp I want to talk with customer care so plz connect my call with them.... Otherwise i hv only last option with my problem is consumer protection court,i want to talk with customer care so plz connect my call with them otherwise i hv only last option with my problem is consumer protection court
442907,442903,@AmazonHelp Sir now i don't need your help i'm going to consumer protection court.... Amazon don't gives product in free they charged rupees for that understand that .... Now wait,sir now i don t need your help i m going to consumer protection court amazon don t gives product in free they charged rupees for that understand that now wait
442907,442900,@AmazonHelp I didn't received any correspondence,i didn t received any correspondence
442907,442896,@AmazonHelp I can't understand this 9660909101 this is my number so please call me on this requested,i can t understand this 9660909101 this is my number so please call me on this requested
442907,442908,@AmazonHelp I just place an call from your link on that link they said we can't find your order and phone automatically cut,i just place an call from your link on that link they said we can t find your order and phone automatically cut
442907,442911,@AmazonHelp Sir i just reach on that link and just call to customer service but my call didn't connect.... On call voice said we can't find your order and call automatic disconnect,sir i just reach on that link and just call to customer service but my call didn t connect on call voice said we can t find your order and call automatic disconnect
442907,442913,@AmazonHelp Yes i try to contact 20-25 times but every time my call is not connected and on call computerised voice said that we can't find your order and call automatically disconnect,yes i try to contact 20 25 times but every time my call is not connected and on call computerised voice said that we can t find your order and call automatically disconnect
442907,442915,@AmazonHelp I didn't recieved any correspondence.... Plz kindly requested to you....... Plz call me it's my 4100 rupees product,i didn t recieved any correspondence plz kindly requested to you plz call me it s my 4100 rupees product
442920,442918,@AmazonHelp La date de livraison était lointaine mais ça n’empêche pas qu’on reçoit le livre 1 mois après sa sortie... je trouve que dans ce cas on devrait avoir le prêt Kindle gratuit du dit-livre jusqu’à livraison. Si on précommande c q’on veut le lire dès sa sortie,la date de livraison tait lointaine mais a n emp che pas qu on re oit le livre 1 mois apr s sa sortie je trouve que dans ce cas on devrait avoir le pr t kindle gratuit du dit livre jusqu livraison si on pr commande c q on veut le lire d s sa sortie
442928,442926,@AmazonHelp Already checked no message,already checked no message
442928,442924,@AmazonHelp Monday 20th November's 2017 about 18.15 hrs,monday 20th november s 2017 about 18 15 hrs
442928,442922,"@AmazonHelp No, I was told amazon would email me within 24 hours, that was lie",no i was told amazon would email me within 24 hours that was lie
442937,442936,"@AmazonHelp Well I ordered an Xbox last Friday. Told it was supposed to arrive yesterday but it didn’t. Now I have to wait until Saturday for it to be delivered although if I order an Xbox now, I can get it by tomorrow? Why is mine taking so long?",well i ordered an xbox last friday told it was supposed to arrive yesterday but it didn t now i have to wait until saturday for it to be delivered although if i order an xbox now i can get it by tomorrow why is mine taking so long
442948,442946,@AmazonHelp Person on the chat claims it will still be delivered today but none of the tracking suggests that and the chat agent isn't filling me with confidence... Order is 202-8363844-1613915 if you want to have a look,person on the chat claims it will still be delivered today but none of the tracking suggests that and the chat agent isn t filling me with confidence order is 202 8363844 1613915 if you want to have a look
442948,442942,"@AmazonHelp Wow, directing me to the people I've already said are not helping me... Good job... 🙄",wow directing me to the people i ve already said are not helping me good job
442948,442941,@AmazonHelp How can there be no tracking on a priority delivery? It's ridiculous AND the chat agent lied to me about getting an option for a copy of the chat when I clicked End Chat... Your support is having a stellar day I must say,how can there be no tracking on a priority delivery it s ridiculous and the chat agent lied to me about getting an option for a copy of the chat when i clicked end chat your support is having a stellar day i must say
442960,442958,"@AmazonHelp It just says ""between the 22nd and 24th"" but it's toys for a little boy for a Christmas appeal - the collection date for which is tomorrow. Which is why I'm extra concerned.",it just says between the 22nd and 24th but it s toys for a little boy for a christmas appeal the collection date for which is tomorrow which is why i m extra concerned
442960,442955,@AmazonHelp Not sure what you mean...I haven't contacted anyone until I tweeted you this morning. Is there another route I should've taken?,not sure what you mean i haven t contacted anyone until i tweeted you this morning is there another route i should ve taken
442960,442954,@AmazonHelp I've had notification that it's been delivered tonight - thank goodness! Will definitely use home delivery from now on. Thx.,i ve had notification that it s been delivered tonight thank goodness will definitely use home delivery from now on thx
442963,442962,"@AmazonHelp Thanks, but there doesn't seem to be a way to not receive Prime Now marketing, which is not available to me. Also, as an org, you know this not available to me.",thanks but there doesn t seem to be a way to not receive prime now marketing which is not available to me also as an org you know this not available to me
442969,442966,@AmazonHelp Nope been today since it was purchased on Friday,nope been today since it was purchased on friday
442976,442974,@AmazonHelp You let someone change my account information...No help in restoring my account,you let someone change my account information no help in restoring my account
442976,442972,"@AmazonHelp I was not advised of a process, I have not received an email and yes, I checked my spam/junk folder.",i was not advised of a process i have not received an email and yes i checked my spam junk folder
442983,442982,@AmazonHelp No. I will take a legal action against you.,no i will take a legal action against you
442983,442985,@AmazonHelp I already contact with your customer support and I am not satisfied with your response. You are truly a worst service provider.,i already contact with your customer support and i am not satisfied with your response you are truly a worst service provider
442983,442987,@AmazonHelp No thanks. I have some other works also. You can do nothing. Cheat your customer.,no thanks i have some other works also you can do nothing cheat your customer
442983,442989,@AmazonHelp 9929029996,9929029996
444238,444236,@AmazonHelp Needed to return something. Can I fill a form and share details or get a call?,needed to return something can i fill a form and share details or get a call
444238,444234,@AmazonHelp Filled. Would be delighted if help can be extended.,filled would be delighted if help can be extended
444238,444232,"@AmazonHelp Seem to have gotten a generic revert, have explained where the lapse was and why I need a return authorised. Please help.",seem to have gotten a generic revert have explained where the lapse was and why i need a return authorised please help
444238,444230,"@AmazonHelp Done, please have a look and resolve this.",done please have a look and resolve this
444238,444225,"@AmazonHelp Not satisfied with the response, there was a delay on your end and can share CCTV footage to show the same. Why shall I suffer loss?",not satisfied with the response there was a delay on your end and can share cctv footage to show the same why shall i suffer loss
444238,444224,"@AmazonHelp Written back, please review it thoroughly.",written back please review it thoroughly
444238,444227,"@AmazonHelp Still no answer to what I asked, still won’t accept your lapse. You’re mails suggest I’m lying. Is that the right way?",still no answer to what i asked still won t accept your lapse you re mails suggest i m lying is that the right way
444244,444241,@AmazonHelp I had one delivered on Monday but no I haven't and definitely not from 2 accounts,i had one delivered on monday but no i haven t and definitely not from 2 accounts
444244,444240,@AmazonHelp Right but these are dated the 20th and I haven't ordered anything so why are they being verified?,right but these are dated the 20th and i haven t ordered anything so why are they being verified
444250,444247,@AmazonHelp No I have a addiction to buying things.,no i have a addiction to buying things
444250,444246,@AmazonHelp I don’t think you sell anything not nice. Love the prime next day. I now have more football books than I’ll ever read.,i don t think you sell anything not nice love the prime next day i now have more football books than i ll ever read
444253,444252,@AmazonHelp Lol!It said guaranteed 1 day delivery 4 the same pin code.See screenshot.Same issue keeps repeatingJust cheating in name of prime @115850 https://t.co/q7dHP7ymOd,lol it said guaranteed 1 day delivery 4 the same pin code see screenshot same issue keeps repeatingjust cheating in name of prime
444253,444255,@AmazonHelp Yes... U can check urself.. As the time stamp is there in the screenshot...and u ll also get order details...,yes u can check urself as the time stamp is there in the screenshot and u ll also get order details
444253,444257,@AmazonHelp They why use the word guaranteed? And why charge extra for prime membership? Isnt it misleading on ur part? @115850 @115821 #ScamAlert,they why use the word guaranteed and why charge extra for prime membership isnt it misleading on ur part scamalert
444253,444259,@AmazonHelp Which is same delivery estimates for non prime members too.. #Scam.. Fooling innocent people.. @115850 @115821 #ScamAlert #ScamBusters,which is same delivery estimates for non prime members too scam fooling innocent people scamalert scambusters
444266,444264,"@AmazonHelp @AmazonHelp bloody hell , got no response u know what just give me my refund that's it , want nothing else give the refund , blocked my money u cheaters, forget replacement just give refund",bloody hell got no response u know what just give me my refund that s it want nothing else give the refund blocked my money u cheaters forget replacement just give refund
444266,444262,"@AmazonHelp I am fed up of going to the link dropping up the details and now going through the email , u just give me my refund, u guyz have simply blocked my money just give refund i dont want replacement and stuff, just refund thats it and I dont have time to reply to u guyz just refund it",i am fed up of going to the link dropping up the details and now going through the email u just give me my refund u guyz have simply blocked my money just give refund i dont want replacement and stuff just refund thats it and i dont have time to reply to u guyz just refund it
444269,444268,@AmazonHelp @2005 my order is delivered and I want to replace it so that I can get one plus 5t. Can you please take back my order I haven't even opened the box yet.Everything is intact. Please Amazon help. I'm a Amazon prime user. Please help me in this.All my savings is at stake.,my order is delivered and i want to replace it so that i can get one plus 5t can you please take back my order i haven t even opened the box yet everything is intact please amazon help i m a amazon prime user please help me in this all my savings is at stake
444269,444272,@AmazonHelp yeah but understand this was the first time i ever baught a phone online.i made a mistake i know but atleast reconsider about your policies for people like me who havent even opened their phone yet and the product is still in the refundable time line and want a refund.,yeah but understand this was the first time i ever baught a phone online i made a mistake i know but atleast reconsider about your policies for people like me who havent even opened their phone yet and the product is still in the refundable time line and want a refund
444269,444276,@AmazonHelp Okay.Thankyou so much for the help you never provided and my deep rotted trust for your company that you gladly destroyed. Also buying a phone from a retail shop &gt;&gt;&gt;&gt;&gt;&gt; buying it on amazon.,okay thankyou so much for the help you never provided and my deep rotted trust for your company that you gladly destroyed also buying a phone from a retail shop gt gt gt gt gt gt buying it on amazon
444269,444279,@AmazonHelp okay fine... but theres no point of having and following a policy which instead of helping your customers makes them regret for buying things online. Also when a person types one plus 5t atleast show in your searches that you dont have 5t instead of showing one plus 5.,okay fine but theres no point of having and following a policy which instead of helping your customers makes them regret for buying things online also when a person types one plus 5t atleast show in your searches that you dont have 5t instead of showing one plus 5
444269,444281,@AmazonHelp I will not open my phone till the next 10 days. If you really value my words then do mean it and pass it to your seniors and let me know that you are ready to my phone back and give me a refund .Otherwise there is no point of sugarcoating stuff.This policy is wrong just accept it,i will not open my phone till the next 10 days if you really value my words then do mean it and pass it to your seniors and let me know that you are ready to my phone back and give me a refund otherwise there is no point of sugarcoating stuff this policy is wrong just accept it
444285,444284,@AmazonHelp I had an expectation of an 8pm delivery but got a message that product is out for delivery.,i had an expectation of an 8pm delivery but got a message that product is out for delivery
444292,444289,@AmazonHelp Thank you for the reply. Hope I will find solution.,thank you for the reply hope i will find solution
444303,444299,@AmazonHelp Le transporteur... j’attend son retour,le transporteur j attend son retour
444303,444298,"@AmazonHelp Pb de votre côté 😤😤
@20640 n’a pas le colis en main",pb de votre c t n a pas le colis en main
444303,444301,@AmazonHelp Je ne peux pas car je n’ai aucune idee de la commande concernee ..... 4 hier,je ne peux pas car je n ai aucune idee de la commande concernee 4 hier
444312,444310,"@AmazonHelp Thanks for your quick response! I have already requested a refund on my account, but I no longer have the original packaging for return and I'm unsure what to do as the item is v large.",thanks for your quick response i have already requested a refund on my account but i no longer have the original packaging for return and i m unsure what to do as the item is v large
444312,444308,@AmazonHelp I haven't had any indication of a time/ date to expect the package to be collected! Any idea how i can find out? Thanks!,i haven t had any indication of a time date to expect the package to be collected any idea how i can find out thanks
444317,444316,@AmazonHelp Haha I hope so! ✌️ Any cool tricks that I should know about?,haha i hope so any cool tricks that i should know about
444334,444332,@AmazonHelp Yes I have tried many times but I have not been able to get the detailed invoice only order summary can be seen there.,yes i have tried many times but i have not been able to get the detailed invoice only order summary can be seen there
444334,444330,@AmazonHelp Yes. I have done this. Kindly provide me invoice. Thank you,yes i have done this kindly provide me invoice thank you
444334,444328,@AmazonHelp Still waiting ! No proper response from your Team.,still waiting no proper response from your team
444334,444324,"@AmazonHelp That link is to download order summary only.  I requested you for detailed purchase invoice that includes IMEI no too. 
Neither You nor seller provided me the invoice.",that link is to download order summary only i requested you for detailed purchase invoice that includes imei no too neither you nor seller provided me the invoice
444334,444323,@AmazonHelp No reply from you. And I have messaged your seller too.,no reply from you and i have messaged your seller too
444340,444337,@AmazonHelp Already submitted an online complaint which was completely ignored,already submitted an online complaint which was completely ignored
444340,444336,"@AmazonHelp No acknowledgement of my complaint, no reply and no advice received",no acknowledgement of my complaint no reply and no advice received
444347,444345,@AmazonHelp is there any problem if this card is delivered after the delivery of printer??what is the procedure of this extension can you please eloborate... regards,is there any problem if this card is delivered after the delivery of printer what is the procedure of this extension can you please eloborate regards
444357,444352,@AmazonHelp ALREADY DONE THIS YESTERDAY......Y R U NOT CHECKING IT...,already done this yesterday y r u not checking it
444357,444351,@AmazonHelp there is no resolution to my case thats y i have written back..,there is no resolution to my case thats y i have written back
444357,444354,@AmazonHelp AMAZON IS FRAUD NOT RESOLVING THE CASE JUST ASKING TO SUBMIT FORMS...@115851 @132981 @118342 @122869 @1145 @812. R. @20682 @123289 @20683,amazon is fraud not resolving the case just asking to submit forms r
444369,444364,@AmazonHelp Non c'est le colis de mes voisins qui est dans la rue,non c est le colis de mes voisins qui est dans la rue
444373,444371,@AmazonHelp I have removed my bank details as £7.99 has been taken out of my account. I went for trial but did not subscribe.,i have removed my bank details as 7 99 has been taken out of my account i went for trial but did not subscribe
444377,444379,@AmazonHelp The problem is not regarding date but regarding location,the problem is not regarding date but regarding location
444393,444387,"@AmazonHelp kann man denn eine AutoRip-CD, die man aus der Bibliothek entfernt hat, irgendwie wieder hinzufügen?",kann man denn eine autorip cd die man aus der bibliothek entfernt hat irgendwie wieder hinzuf gen
444396,444395,"@AmazonHelp Cuando introduje la dirección de envío la página se congeló, y en los detalles del pedido pone que llegará el sábado a una dirección errónea (ya no vivo ahí), y sólo quiero cambiarla por mi direción actual.",cuando introduje la direcci n de env o la p gina se congel y en los detalles del pedido pone que llegar el s bado a una direcci n err nea ya no vivo ah y s lo quiero cambiarla por mi direci n actual
444396,444398,"@AmazonHelp Aparece como ""enviado"". Le paso imagen para que lo compruebe: https://t.co/MwWp72UdCf",aparece como enviado le paso imagen para que lo compruebe
444396,444400,"@AmazonHelp Lo he hecho y no ha sido posible para la compañía cambiar la dirección, puesto que ya ha sido un enviado desde UK. ¿Qué puedo hacer ahora?",lo he hecho y no ha sido posible para la compa a cambiar la direcci n puesto que ya ha sido un enviado desde uk qu puedo hacer ahora
444396,444402,"@AmazonHelp No he hablado con nadie, seguí el enlace que me mandaron antes, hice click en la opción 'Cambiar Dirección' y mandé el email al que me han contestado esto.",no he hablado con nadie segu el enlace que me mandaron antes hice click en la opci n cambiar direcci n y mand el email al que me han contestado esto
444396,444404,@AmazonHelp Ayer busqué en el enlace que me recomendaron pero no veo ninguna opción de hablar con ninguna persona. Ya he contactado con el vendedor y no me da ninguna solución. ¿Puedo llamar a algún número de atención al cliente?,ayer busqu en el enlace que me recomendaron pero no veo ninguna opci n de hablar con ninguna persona ya he contactado con el vendedor y no me da ninguna soluci n puedo llamar a alg n n mero de atenci n al cliente
444396,444406,"@AmazonHelp Su garantía de la A a la Z no resuelve mi problema. El vendedor ha constado a mi email, y el problema es tan sencillo como realizar una llamada a la empresa que lo distribuye en España y cambiar la dirección. No entiendo que problema tienen en darme un número de contacto.",su garant a de la a a la z no resuelve mi problema el vendedor ha constado a mi email y el problema es tan sencillo como realizar una llamada a la empresa que lo distribuye en espa a y cambiar la direcci n no entiendo que problema tienen en darme un n mero de contacto
444396,444408,@AmazonHelp Todo solucionado. Muchas gracias y buen trabajo! 😀,todo solucionado muchas gracias y buen trabajo
444420,444419,"@AmazonHelp it has been 48 hours, clearly i am being ignored",it has been 48 hours clearly i am being ignored
444430,444426,@AmazonHelp How many days will it take?,how many days will it take
444430,444424,@AmazonHelp Thanks for product replacement.,thanks for product replacement
444433,444432,@AmazonHelp Contacting them from last 3days no response,contacting them from last 3days no response
444440,444438,@AmazonHelp Thanks for your reply.i hope you will be glad to hear that I am Alpine skiing National player who is training to get compete to achieve qualify scores for winter olympic games 2018.may I ask who can I contact to @115850 to apply for sponsorship,thanks for your reply i hope you will be glad to hear that i am alpine skiing national player who is training to get compete to achieve qualify scores for winter olympic games 2018 may i ask who can i contact to to apply for sponsorship
444804,444802,"@AmazonHelp Last time it happend about 2ish weeks ago. But no real pattern noticable, sorry. Tried data and cache clearing, also reinstalling. Thanks for the fast response!",last time it happend about 2ish weeks ago but no real pattern noticable sorry tried data and cache clearing also reinstalling thanks for the fast response
44499,44498,"@AmazonHelp Ich hab euch mal gemailed :)
Laut Tracking Nr ist das Paket bei einem Nachbarn (im selben Haus) gelandet, welchen ich nicht finden kann.",ich hab euch mal gemailed laut tracking nr ist das paket bei einem nachbarn im selben haus gelandet welchen ich nicht finden kann
44499,44501,"@AmazonHelp Ich auch.
Ich mag diese Bonbons verdammt gerne und ich habe keine mehr! :&lt;",ich auch ich mag diese bonbons verdammt gerne und ich habe keine mehr lt
44499,44503,"@AmazonHelp https://t.co/uepE9W0fzy
Die Bonbons die jede(r) Vielbahnfahrer(in) kennt! :3",die bonbons die jede r vielbahnfahrer in kennt 3
44499,44505,@AmazonHelp Die letzte Packung ist so gut wie leer... X.x https://t.co/GFc8xWKovA,die letzte packung ist so gut wie leer x x
44499,44507,"@AmazonHelp Ich hab sie gefunden!
Alles gut! :3 https://t.co/YpJPngK1kl",ich hab sie gefunden alles gut 3
44499,44509,"@AmazonHelp Gerne, aber erst morgen wenn ok.
Muss jetzt erstmal mind. 1 stange bonbons Essen!:3",gerne aber erst morgen wenn ok muss jetzt erstmal mind 1 stange bonbons essen 3
44517,44516,@AmazonHelp Merci le soucis c'est que contacter votre SAV il faut être connecté à priori :-),merci le soucis c est que contacter votre sav il faut tre connect priori
44523,44522,"@AmazonHelp OK, let me wait till tomorrow, hope that problem will be solved by then, anyway request u to keep the communication channel open, 1/2",ok let me wait till tomorrow hope that problem will be solved by then anyway request u to keep the communication channel open 1 2
44523,44525,@AmazonHelp Thanks a LOT,thanks a lot
44530,44529,@AmazonHelp It’s not downloading any of the books I have and it won’t delete the ones I’ve returned,it s not downloading any of the books i have and it won t delete the ones i ve returned
445417,445410,@AmazonHelp And lo and behold i did not get a call back yesterday nor today about my issue. Awful customer service again from amazon.,and lo and behold i did not get a call back yesterday nor today about my issue awful customer service again from amazon
445417,445407,@AmazonHelp Not very good customer service. Also emailed the complaints email address i was given and not even received an automated response. Care to help?,not very good customer service also emailed the complaints email address i was given and not even received an automated response care to help
445417,445412,@AmazonHelp Nope. Nothing.,nope nothing
445428,445425,@AmazonHelp https://t.co/VJerIbV6OS,
